timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-23T14:28:29,mlp PRECIPITATION,55f328c0-94a8-4028-86e6-51f904b47a71,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,36.57761945899984,1.6705537769802095e-05,4.567147347718316e-07,12.5,0.0,4.218114852905273,0.0001270052856805,0,4.285620382407774e-05,0.0001698614895046,Brazil,BRA,rio de janeiro,,,Linux-6.12.8-arch1-1-x86_64-with-glibc2.40,3.11.11,2.8.3,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,,,-43.1054,-22.8896,11.248306274414062,machine,N,1.0
2025-01-23T14:34:40,mlp PRECIPITATION 100ep final,61536147-ec86-474e-9f11-cce2116ae22b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,327.8796806549999,0.00014974779912550396,4.5671570384097974e-07,12.5,0.0,4.218114852905273,0.001138469728684031,0,0.00038416214105916626,0.0015226318697431972,Brazil,BRA,rio de janeiro,,,Linux-6.12.8-arch1-1-x86_64-with-glibc2.40,3.11.11,2.8.3,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,,,-43.1054,-22.8896,11.248306274414062,machine,N,1.0
