timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-23T13:32:12,CNN LSTM EMISSION TEMPERATURE,56808fa3-babe-4b1c-b410-d095d4edae28,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0015374829999927,6.103444921412407e-10,3.969764167435368e-07,12.5,0.0,4.218114852905273,5.125427083246198e-09,0,1.0805404213420084e-09,6.205967504588206e-09,Brazil,BRA,rio de janeiro,,,Linux-6.12.8-arch1-1-x86_64-with-glibc2.40,3.11.11,2.8.3,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,,,-43.1054,-22.8896,11.248306274414062,machine,N,1.0
2025-01-23T13:54:48,CNN LSTM EMISSION PRECIPITATION,dad7407a-6a8a-424c-8c13-182f9ee78b14,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1331.0423348629995,0.0006079083999966,4.567160518296035e-07,12.5,0.0,4.218114852905273,0.0046216639327361,0,0.0015595334479598,0.0061811973806959,Brazil,BRA,rio de janeiro,,,Linux-6.12.8-arch1-1-x86_64-with-glibc2.40,3.11.11,2.8.3,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,,,-43.1054,-22.8896,11.248306274414062,machine,N,1.0
2025-01-23T14:21:07,CNN LSTM EMISSION TEMPERATURE,7951f23f-f531-4ddc-af2b-96cdc140c9b6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1192.8331892099995,0.0005447867723054399,4.5671664507109013e-07,12.5,0.0,4.218114852905273,0.0041417706055486255,0,0.0013976076462250736,0.0055393782517737,Brazil,BRA,rio de janeiro,,,Linux-6.12.8-arch1-1-x86_64-with-glibc2.40,3.11.11,2.8.3,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,,,-43.1054,-22.8896,11.248306274414062,machine,N,1.0
